id,id_pre,has_hit
s1399,1.0,1
s1400,0.975,1
s1401,1.0,1
s1402,1.0,1
s1403,1.0,1
s1404,0.843,1
s1405,0.659,1
s1406,0.602,1
s1407,0.992,1
s1408,1.0,1
s1409,0.815,1
s1410,0.7859999999999999,1
s1411,0.7859999999999999,1
s1412,0.976,1
s1413,0.976,1
s1414,1.0,1
s1415,0.99,1
s1416,0.69,1
s1417,0.65,1
s1418,0.9790000000000001,1
s1419,0.9209999999999999,1
s1420,1.0,1
s1421,0.998,1
s1422,1.0,1
s1423,0.9570000000000001,1
s1424,0.9470000000000001,1
s1425,0.9470000000000001,1
s1426,1.0,1
s1427,0.9840000000000001,1
s1428,0.9690000000000001,1
s1429,1.0,1
s1430,1.0,1
s1431,1.0,1
s1432,0.998,1
s1433,0.998,1
s1434,0.996,1
s1435,0.996,1
s1436,0.996,1
s1437,0.986,1
s1438,0.917,1
s1439,0.992,1
s1440,0.988,1
s1441,1.0,1
s1442,0.946,1
s1443,0.988,1
s1444,0.988,1
s1445,1.0,1
s1446,0.654,1
s1447,0.981,1
s1448,0.884,1
s1449,0.731,1
s1450,0.6940000000000001,1
s1451,1.0,1
s1452,1.0,1
s1453,1.0,1
s1454,0.9079999999999999,1
s1455,1.0,1
s1456,1.0,1
s1457,1.0,1
s1458,1.0,1
s1459,0.57,1
s1460,0.735,1
s1461,0.998,1
s1462,1.0,1
s1463,0.917,1
s1464,0.983,1
s1465,1.0,1
s1466,0.992,1
s1467,1.0,1
s1468,1.0,1
s1469,0.98,1
s1470,1.0,1
s1471,1.0,1
s1472,0.995,1
s1473,0.924,1
s1474,0.92,1
s1475,1.0,1
s1476,0.988,1
s1477,0.998,1
s1478,0.998,1
s1479,0.998,1
s1480,0.998,1
s1481,0.998,1
s1482,0.5770000000000001,1
s1483,0.991,1
s1484,0.895,1
s1485,1.0,1
s1486,0.9470000000000001,1
s1487,0.953,1
s1488,0.996,1
s1489,0.983,1
s1490,0.996,1
s1491,0.996,1
s1492,1.0,1
s1493,0.99,1
s1494,1.0,1
s1495,0.998,1
s1496,1.0,1
s1497,1.0,1
s1498,1.0,1
s1499,0.9109999999999999,1
s1500,1.0,1
s1501,1.0,1
s1502,0.981,1
s1503,0.821,1
s1504,0.787,1
s1505,0.888,1
s1506,1.0,1
s1507,0.993,1
s1508,0.996,1
s1509,1.0,1
s1510,1.0,1
s1511,0.9890000000000001,1
s1512,0.985,1
s1513,1.0,1
s1514,0.993,1
s1515,1.0,1
s1516,0.981,1
s1517,0.997,1
s1518,0.981,1
s1519,0.993,1
s1520,0.97,1
s1521,0.97,1
s1522,1.0,1
s1523,0.996,1
s1524,0.97,1
s1525,0.97,1
s1526,0.97,1
s1527,0.97,1
s1528,0.97,1
s1529,0.97,1
s1530,0.97,1
s1531,1.0,1
s1532,1.0,1
s1533,0.948,1
s1534,0.996,1
s1535,1.0,1
s1536,0.9840000000000001,1
s1537,0.985,1
s1538,1.0,1
s1539,1.0,1
s1540,1.0,1
s1541,0.9740000000000001,1
s1542,0.845,1
s1543,1.0,1
s1544,1.0,1
s1545,1.0,1
s1546,0.976,1
s1547,0.97,1
s1548,0.97,1
s1549,0.998,1
s1550,0.997,1
s1551,1.0,1
s1552,1.0,1
s1553,1.0,1
s1554,0.904,1
s1555,1.0,1
s1556,1.0,1
s1557,0.997,1
s1558,0.996,1
s1559,1.0,1
s1560,1.0,1
s1561,0.83,1
s1562,1.0,1
s1563,0.992,1
s1564,1.0,1
s1565,0.996,1
s1566,0.995,1
s1567,0.988,1
s1568,0.995,1
s1569,0.995,1
s1570,1.0,1
s1571,0.995,1
s1572,0.995,1
s1573,0.9790000000000001,1
s1574,0.879,1
s1575,0.995,1
s1576,0.998,1
s1577,0.721,1
s1578,0.995,1
s1579,0.9940000000000001,1
s1580,1.0,1
s1581,0.815,1
s1582,0.992,1
s1583,1.0,1
s1584,0.995,1
s1585,0.996,1
s1586,0.995,1
s1587,0.993,1
s1588,0.996,1
s1589,0.987,1
s1590,0.831,1
s1591,0.97,1
s1592,0.9940000000000001,1
s1593,1.0,1
s1594,1.0,1
s1595,0.708,1
s1596,1.0,1
s1597,0.997,1
s1598,1.0,1
s1599,1.0,1
s1600,0.996,1
s1601,0.995,1
s1602,0.992,1
s1603,0.9940000000000001,1
s1604,0.988,1
s1605,0.981,1
s1606,0.987,1
s1607,0.672,1
s1608,0.996,1
s1609,0.996,1
s1610,0.987,1
s1611,0.902,1
s1612,0.9890000000000001,1
s1613,0.91,1
s1614,1.0,1
s1615,1.0,1
s1616,1.0,1
s1617,0.934,1
s1618,1.0,1
s1619,0.713,1
s1620,0.998,1
s1621,0.737,1
s1622,1.0,1
s1623,0.934,1
s1624,0.9940000000000001,1
s1625,0.748,1
s1626,0.951,1
s1627,0.951,1
s1628,0.996,1
s1629,0.992,1
s1630,0.992,1
s1631,0.992,1
s1632,0.992,1
s1633,0.992,1
s1634,0.992,1
s1635,0.992,1
s1636,0.992,1
s1637,0.992,1
s1638,0.992,1
s1639,1.0,1
s1640,0.992,1
s1641,0.992,1
s1642,0.992,1
s1643,0.992,1
s1644,0.992,1
s1645,1.0,1
s1646,0.99,1
s1647,0.622,1
s1648,0.997,1
s1649,0.997,1
s1650,0.993,1
s1651,0.835,1
s1652,0.895,1
s1653,0.998,1
s1654,0.758,1
s1655,0.847,1
s1656,0.992,1
s1657,0.992,1
s1658,0.992,1
s1659,0.992,1
s1660,0.992,1
s1661,0.992,1
s1662,0.992,1
s1663,0.831,1
s1664,1.0,1
s1665,0.992,1
s1666,1.0,1
s1667,1.0,1
s1668,1.0,1
s1669,0.992,1
s1670,0.992,1
s1671,0.992,1
s1672,0.992,1
s1673,0.992,1
s1674,0.992,1
s1675,0.992,1
s1676,0.992,1
s1677,0.992,1
s1678,0.992,1
s1679,0.992,1
s1680,0.992,1
s1681,1.0,1
s1682,0.992,1
s1683,0.992,1
s1684,0.992,1
s1685,0.992,1
s1686,0.992,1
s1687,0.992,1
s1688,0.992,1
s1689,0.99,1
s1690,0.98,1
s1691,1.0,1
s1692,0.9990000000000001,1
s1693,0.9990000000000001,1
s1694,0.9990000000000001,1
s1695,0.9990000000000001,1
s1696,1.0,1
s1697,0.9990000000000001,1
s1698,0.983,1
s1699,0.976,1
s1700,0.9940000000000001,1
s1701,0.998,1
s1702,1.0,1
s1703,0.992,1
s1704,1.0,1
s1705,0.99,1
s1706,0.8740000000000001,1
s1707,0.826,1
s1708,0.826,1
s1709,1.0,1
s1710,0.888,1
s1711,1.0,1
s1712,1.0,1
s1713,0.825,1
s1714,1.0,1
s1715,0.996,1
s1716,0.996,1
s1717,0.895,1
s1718,0.946,1
s1719,1.0,1
s1720,0.998,1
s1721,0.996,1
s1722,0.993,1
s1723,0.99,1
s1724,0.72,1
s1725,1.0,1
s1726,0.9690000000000001,1
s1727,1.0,1
s1728,0.991,1
s1729,1.0,1
s1730,0.9890000000000001,1
s1731,1.0,1
s1732,0.995,1
s1733,0.995,1
s1734,0.995,1
s1735,0.995,1
s1736,1.0,1
s1737,0.997,1
s1738,0.812,1
s1739,0.693,1
s1740,0.884,1
s1741,1.0,1
s1742,1.0,1
s1743,0.604,1
s1744,0.606,1
s1745,0.835,1
s1746,0.982,1
s1747,0.732,1
s1748,0.9940000000000001,1
s1749,0.7859999999999999,1
s1750,0.992,1
s1751,1.0,1
s1752,0.735,1
s1753,0.998,1
s1754,0.998,1
s1755,0.65,1
s1756,0.598,1
s1757,0.997,1
s1758,0.998,1
s1759,0.8420000000000001,1
s1760,0.966,1
s1761,0.966,1
s1762,1.0,1
s1763,0.8370000000000001,1
s1764,0.996,1
s1765,1.0,1
s1766,0.9259999999999999,1
s1767,1.0,1
s1768,0.83,1
s1769,1.0,1
s1770,0.774,1
s1771,1.0,1
s1772,0.884,1
s1773,1.0,1
s1774,1.0,1
s1775,0.9690000000000001,1
s1776,0.8190000000000001,1
s1777,0.8190000000000001,1
s1778,0.8190000000000001,1
s1779,1.0,1
s1780,1.0,1
s1781,1.0,1
s1782,0.8759999999999999,1
s1783,1.0,1
s1784,0.9940000000000001,1
s1785,1.0,1
s1786,1.0,1
s1787,0.995,1
s1788,1.0,1
s1789,0.997,1
s1790,0.997,1
s1791,0.7290000000000001,1
s1792,0.706,1
s1793,0.7190000000000001,1
s1794,0.99,1
s1795,0.9179999999999999,1
s1796,0.981,1
s1797,0.894,1
s1798,0.9620000000000001,1
s1799,1.0,1
s1800,1.0,1
s1801,1.0,1
s1802,0.993,1
s1803,1.0,1
s1804,0.991,1
s1805,0.997,1
s1806,0.992,1
s1807,1.0,1
s1808,0.9890000000000001,1
s1809,0.929,1
s1810,0.998,1
s1811,0.9420000000000001,1
s1812,0.998,1
s1813,1.0,1
s1814,0.818,1
s1815,0.929,1
s1816,0.929,1
s1817,0.929,1
s1818,1.0,1
s1819,1.0,1
s1820,0.929,1
s1821,0.609,1
s1822,0.981,1
s1823,0.981,1
s1824,1.0,1
s1825,1.0,1
s1826,1.0,1
s1827,0.998,1
s1828,0.988,1
s1829,0.985,1
s1830,0.985,1
s1831,0.981,1
s1832,1.0,1
s1833,0.826,1
s1834,0.99,1
s1835,0.9940000000000001,1
s1836,1.0,1
s1837,0.997,1
s1838,1.0,1
s1839,1.0,1
s1840,0.9670000000000001,1
s1841,0.995,1
s1842,1.0,1
s1843,0.7979999999999999,1
s1844,0.94,1
s1845,0.995,1
s1846,0.9940000000000001,1
s1847,0.7609999999999999,1
s1848,1.0,1
s1849,1.0,1
s1850,0.887,1
s1851,1.0,1
s1852,0.992,1
s1853,0.995,1
s1854,0.7929999999999999,1
s1855,1.0,1
s1856,1.0,1
s1857,0.998,1
s1858,0.998,1
s1859,0.764,1
s1860,1.0,1
s1861,0.722,1
s1862,0.674,1
s1863,0.75,1
s1864,1.0,1
s1865,1.0,1
s1866,0.995,1
s1867,0.687,1
s1868,0.997,1
s1869,0.99,1
s1870,0.998,1
s1871,0.9940000000000001,1
s1872,0.695,1
s1873,0.9990000000000001,1
s1874,1.0,1
s1875,1.0,1
s1876,0.9390000000000001,1
s1877,1.0,1
s1878,1.0,1
s1879,0.996,1
s1880,0.9690000000000001,1
s1881,0.9990000000000001,1
s1882,0.877,1
s1883,0.996,1
s1884,0.998,1
s1885,0.998,1
s1886,0.996,1
s1887,0.988,1
s1888,0.991,1
s1889,0.9840000000000001,1
s1890,0.5770000000000001,1
s1891,0.932,1
s1892,0.9890000000000001,1
s1893,1.0,1
s1894,0.993,1
s1895,0.993,1
s1896,0.993,1
s1897,0.993,1
s1898,0.972,1
s1899,1.0,1
s1900,0.992,1
s1901,0.996,1
s1902,0.9940000000000001,1
s1903,0.9940000000000001,1
s1904,0.996,1
s1905,0.7340000000000001,1
s1906,0.998,1
s1907,0.7709999999999999,1
s1908,1.0,1
s1909,1.0,1
s1910,0.898,1
s1911,0.8220000000000001,1
s1912,0.953,1
s1913,1.0,1
s1914,1.0,1
s1915,0.996,1
s1916,0.996,1
s1917,0.986,1
s1918,1.0,1
s1919,0.995,1
s1920,0.992,1
s1921,0.996,1
s1922,1.0,1
s1923,0.986,1
s1924,0.996,1
s1925,0.772,1
s1926,0.96,1
s1927,1.0,1
s1928,1.0,1
s1929,1.0,1
s1930,1.0,1
s1931,1.0,1
s1932,1.0,1
s1933,0.995,1
s1934,0.831,1
s1935,0.631,1
s1936,0.665,1
s1937,1.0,1
s1938,0.985,1
s1939,0.764,1
s1940,1.0,1
s1941,0.995,1
s1942,0.973,1
s1943,0.65,1
s1944,0.998,1
s1945,1.0,1
s1946,1.0,1
s1947,1.0,1
s1948,0.892,1
s1949,0.997,1
s1950,0.997,1
s1951,1.0,1
s1952,1.0,1
s1953,0.997,1
s1954,1.0,1
s1955,1.0,1
s1956,1.0,1
s1957,1.0,1
s1958,0.764,1
s1959,0.965,1
s1960,1.0,1
s1961,0.997,1
s1962,0.943,1
s1963,0.831,1
s1964,1.0,1
s1965,0.996,1
s1966,0.997,1
s1967,1.0,1
s1968,1.0,1
s1969,0.612,1
s1970,0.6809999999999999,1
s1971,0.983,1
s1972,0.805,1
s1973,0.986,1
s1974,0.993,1
s1975,0.9940000000000001,1
s1976,0.674,1
s1977,0.997,1
s1978,0.997,1
s1979,1.0,1
s1980,0.9840000000000001,1
s1981,1.0,1
s1982,0.89,1
s1983,0.9940000000000001,1
s1984,0.997,1
s1985,0.996,1
s1986,0.993,1
s1987,0.991,1
s1988,0.997,1
s1989,0.609,1
s1990,0.9359999999999999,1
s1991,0.9440000000000001,1
s1992,0.998,1
s1993,0.995,1
s1994,0.986,1
s1995,0.9640000000000001,1
s1996,0.9890000000000001,1
s1997,0.992,1
s1998,0.985,1
s1999,0.993,1
s2000,0.996,1
s2001,0.9079999999999999,1
s2002,0.9840000000000001,1
s2003,0.9840000000000001,1
s2004,1.0,1
s2005,0.982,1
s2006,0.508,1
s2007,1.0,1
s2008,1.0,1
s2009,0.664,1
s2010,1.0,1
s2011,1.0,1
s2012,1.0,1
s2013,1.0,1
s2014,0.539,1
s2015,0.779,1
s2016,0.7859999999999999,1
s2017,0.976,1
s2018,0.865,1
s2019,0.995,1
s2020,0.995,1
s2021,0.995,1
s2022,0.993,1
s2023,1.0,1
s2024,1.0,1
s2025,1.0,1
s2026,1.0,1
s2027,0.992,1
s2028,0.695,1
s2029,0.716,1
s2030,0.997,1
s2031,0.9940000000000001,1
s2032,1.0,1
s2033,0.981,1
s2034,0.998,1
s2035,1.0,1
s2036,1.0,1
s2037,0.9540000000000001,1
s2038,1.0,1
s2039,0.985,1
s2040,0.985,1
s2041,1.0,1
s2042,0.9690000000000001,1
s2043,1.0,1
s2044,1.0,1
s2045,0.992,1
s2046,0.997,1
s2047,0.997,1
s2048,0.9940000000000001,1
s2049,0.73,1
s2050,1.0,1
s2051,1.0,1
s2052,0.998,1
s2053,0.998,1
s2054,1.0,1
s2055,1.0,1
s2056,1.0,1
s2057,0.9940000000000001,1
s2058,0.995,1
s2059,0.662,1
s2060,0.963,1
s2061,0.995,1
s2062,0.613,1
s2063,0.613,1
s2064,1.0,1
s2065,1.0,1
s2066,0.9940000000000001,1
s2067,0.613,1
s2068,0.613,1
s2069,1.0,1
s2070,0.728,1
s2071,0.7040000000000001,1
s2072,0.9940000000000001,1
s2073,1.0,1
s2074,1.0,1
s2075,1.0,1
s2076,1.0,1
s2077,0.998,1
s2078,0.9640000000000001,1
s2079,1.0,1
s2080,0.738,1
s2081,0.992,1
s2082,0.992,1
s2083,0.9940000000000001,1
s2084,0.977,1
s2085,1.0,1
s2086,1.0,1
s2087,0.997,1
s2088,0.981,1
s2089,1.0,1
s2090,0.997,1
s2091,0.997,1
s2092,0.997,1
s2093,0.997,1
s2094,0.997,1
s2095,0.975,1
s2096,1.0,1
s2097,1.0,1
s2098,1.0,1
s2099,0.981,1
s2100,0.981,1
s2101,0.9940000000000001,1
s2102,0.8029999999999999,1
s2103,0.705,1
s2104,1.0,1
s2105,0.86,1
s2106,0.99,1
s2107,0.74,1
s2108,1.0,1
s2109,1.0,1
s2110,1.0,1
s2111,1.0,1
s2112,0.9940000000000001,1
s2113,1.0,1
s2114,1.0,1
s2115,1.0,1
s2116,0.997,1
s2117,0.99,1
s2118,0.985,1
s2119,1.0,1
s2120,0.997,1
s2121,0.997,1
s2122,0.986,1
s2123,0.89,1
s2124,0.89,1
s2125,0.982,1
s2126,0.986,1
s2127,0.986,1
s2128,1.0,1
s2129,0.97,1
s2130,0.9940000000000001,1
s2131,1.0,1
s2132,0.99,1
s2133,1.0,1
s2134,1.0,1
s2135,0.99,1
s2136,1.0,1
s2137,0.992,1
s2138,1.0,1
s2139,1.0,1
s2140,0.784,1
s2141,0.995,1
s2142,0.857,1
s2143,0.757,1
s2144,1.0,1
s2145,1.0,1
s2146,1.0,1
s2147,0.997,1
s2148,0.997,1
s2149,0.997,1
s2150,0.997,1
s2151,1.0,1
s2152,0.705,1
s2153,0.748,1
s2154,1.0,1
s2155,1.0,1
s2156,0.992,1
s2157,1.0,1
s2158,0.99,1
s2159,0.966,1
s2160,1.0,1
s2161,0.985,1
s2162,1.0,1
s2163,0.8170000000000001,1
s2164,1.0,1
s2165,0.7290000000000001,1
s2166,0.68,1
s2167,1.0,1
s2168,1.0,1
s2169,1.0,1
s2170,0.983,1
s2171,1.0,1
s2172,0.998,1
s2173,1.0,1
s2174,1.0,1
s2175,0.9940000000000001,1
s2176,1.0,1
s2177,1.0,1
s2178,0.987,1
s2179,0.9940000000000001,1
s2180,0.987,1
s2181,0.987,1
s2182,0.987,1
s2183,0.682,1
s2184,0.585,1
s2185,0.987,1
s2186,1.0,1
s2187,1.0,1
s2188,0.975,1
s2189,1.0,1
s2190,1.0,1
s2191,0.997,1
s2192,1.0,1
s2193,0.992,1
s2194,0.879,1
s2195,1.0,1
s2196,0.975,1
s2197,0.977,1
s2198,0.9940000000000001,1
s2199,0.997,1
s2200,1.0,1
s2201,0.747,1
s2202,1.0,1
s2203,0.991,1
s2204,0.992,1
s2205,0.992,1
s2206,0.992,1
s2207,0.988,1
s2208,0.867,1
s2209,1.0,1
s2210,0.7659999999999999,1
s2211,1.0,1
s2212,0.935,1
s2213,1.0,1
s2214,0.976,1
s2215,0.893,1
s2216,1.0,1
s2217,0.846,1
s2218,1.0,1
s2219,0.772,1
s2220,0.997,1
s2221,1.0,1
s2222,0.9259999999999999,1
s2223,1.0,1
s2224,0.9640000000000001,1
s2225,0.966,1
s2226,0.909,1
s2227,0.966,1
s2228,1.0,1
s2229,0.992,1
s2230,0.924,1
s2231,1.0,1
s2232,1.0,1
s2233,1.0,1
s2234,0.998,1
s2235,0.721,1
s2236,0.9840000000000001,1
s2237,0.893,1
s2238,0.9840000000000001,1
s2239,0.977,1
s2240,0.588,1
s2241,0.972,1
s2242,0.992,1
s2243,0.995,1
s2244,1.0,1
s2245,0.986,1
s2246,0.995,1
s2247,0.993,1
s2248,0.696,1
s2249,0.609,1
s2250,1.0,1
s2251,0.547,1
s2252,1.0,1
s2253,1.0,1
s2254,0.9229999999999999,1
s2255,0.9329999999999999,1
s2256,1.0,1
s2257,1.0,1
s2258,0.992,1
s2259,1.0,1
s2260,0.938,1
s2261,0.992,1
s2262,0.997,1
s2263,1.0,1
s2264,0.997,1
s2265,0.977,1
s2266,1.0,1
s2267,0.99,1
s2268,0.9940000000000001,1
s2269,0.552,1
s2270,1.0,1
s2271,0.9840000000000001,1
s2272,0.9840000000000001,1
s2273,0.992,1
s2274,0.992,1
s2275,0.992,1
s2276,0.992,1
s2277,0.992,1
s2278,0.992,1
s2279,0.992,1
s2280,0.992,1
s2281,0.992,1
s2282,0.9640000000000001,1
s2283,0.7070000000000001,1
s2284,0.997,1
s2285,1.0,1
s2286,1.0,1
s2287,1.0,1
s2288,1.0,1
s2289,1.0,1
s2290,1.0,1
s2291,0.7809999999999999,1
s2292,0.6,1
s2293,1.0,1
s2294,1.0,1
s2295,1.0,1
s2296,0.992,1
s2297,0.992,1
s2298,0.992,1
s2299,0.9840000000000001,1
s2300,1.0,1
s2301,1.0,1
s2302,1.0,1
s2303,0.995,1
s2304,0.992,1
s2305,1.0,1
s2306,1.0,1
s2307,0.996,1
s2308,0.995,1
s2309,1.0,1
s2310,0.9590000000000001,1
s2311,0.985,1
s2312,1.0,1
s2313,0.983,1
s2314,0.898,1
s2315,0.846,1
s2316,0.8959999999999999,1
s2317,0.998,1
s2318,1.0,1
s2319,1.0,1
s2320,1.0,1
s2321,0.99,1
s2322,0.731,1
s2323,1.0,1
s2324,1.0,1
s2325,1.0,1
s2326,0.556,1
s2327,1.0,1
s2328,0.983,1
s2329,0.662,1
s2330,0.8740000000000001,1
s2331,1.0,1
s2332,0.98,1
s2333,0.54,1
s2334,1.0,1
s2335,1.0,1
s2336,1.0,1
s2337,0.998,1
s2338,0.977,1
s2339,0.988,1
s2340,0.8959999999999999,1
s2341,0.9059999999999999,1
s2342,1.0,1
s2343,0.998,1
s2344,0.998,1
s2345,0.7090000000000001,1
s2346,1.0,1
s2347,1.0,1
s2348,0.977,1
s2349,1.0,1
s2350,1.0,1
s2351,0.997,1
s2352,0.995,1
s2353,0.799,1
s2354,1.0,1
s2355,1.0,1
s2356,0.997,1
s2357,1.0,1
s2358,1.0,1
s2359,1.0,1
s2360,0.996,1
s2361,0.981,1
s2362,0.9440000000000001,1
s2363,1.0,1
s2364,1.0,1
s2365,0.789,1
s2366,1.0,1
s2367,0.871,1
s2368,0.8290000000000001,1
s2369,0.997,1
s2370,0.9940000000000001,1
s2371,1.0,1
s2372,0.7,1
s2373,0.69,1
s2374,0.96,1
s2375,0.998,1
s2376,0.998,1
s2377,1.0,1
s2378,0.992,1
s2379,0.992,1
s2380,0.992,1
s2381,0.997,1
s2382,0.856,1
s2383,0.75,1
s2384,0.818,1
s2385,1.0,1
s2386,0.9940000000000001,1
s2387,0.9940000000000001,1
s2388,0.8640000000000001,1
s2389,0.862,1
s2390,0.9990000000000001,1
s2391,1.0,1
s2392,0.997,1
s2393,0.991,1
s2394,0.9690000000000001,1
s2395,0.9790000000000001,1
s2396,0.9790000000000001,1
s2397,0.9790000000000001,1
s2398,0.9329999999999999,1
s2399,0.833,1
s2400,0.948,1
s2401,0.986,1
s2402,0.6659999999999999,1
s2403,0.9840000000000001,1
s2404,1.0,1
s2405,1.0,1
s2406,1.0,1
s2407,1.0,1
s2408,1.0,1
s2409,1.0,1
s2410,0.6679999999999999,1
s2411,0.9940000000000001,1
s2412,1.0,1
s2413,0.9940000000000001,1
s2414,0.5770000000000001,1
s2415,1.0,1
s2416,0.998,1
s2417,0.991,1
s2418,0.988,1
s2419,0.975,1
s2420,0.83,1
s2421,0.995,1
s2422,0.99,1
s2423,1.0,1
s2424,1.0,1
s2425,1.0,1
s2426,1.0,1
s2427,1.0,1
s2428,1.0,1
s2429,1.0,1
s2430,1.0,1
s2431,1.0,1
s2432,0.777,1
s2433,1.0,1
s2434,1.0,1
s2435,1.0,1
s2436,0.705,1
s2437,0.622,1
s2438,0.991,1
s2439,1.0,1
s2440,1.0,1
s2441,0.966,1
s2442,0.987,1
s2443,1.0,1
s2444,0.91,1
s2445,0.9940000000000001,1
s2446,1.0,1
s2447,1.0,1
s2448,0.787,1
s2449,0.7559999999999999,1
s2450,1.0,1
s2451,0.753,1
s2452,1.0,1
s2453,0.877,1
s2454,0.925,1
s2455,0.9940000000000001,1
s2456,0.993,1
s2457,0.7290000000000001,1
s2458,1.0,1
s2459,0.977,1
s2460,0.996,1
s2461,1.0,1
s2462,0.9570000000000001,1
s2463,0.958,1
s2464,0.953,1
s2465,0.961,1
s2466,0.995,1
s2467,0.767,1
s2468,0.613,1
s2469,0.934,1
s2470,1.0,1
s2471,1.0,1
s2472,1.0,1
s2473,0.977,1
s2474,0.9490000000000001,1
s2475,0.8240000000000001,1
s2476,0.98,1
s2477,0.996,1
s2478,1.0,1
s2479,0.992,1
s2480,0.996,1
s2481,1.0,1
s2482,1.0,1
s2483,0.998,1
s2484,1.0,1
s2485,0.982,1
s2486,0.998,1
s2487,0.998,1
s2488,0.995,1
s2489,0.9990000000000001,1
s2490,0.998,1
s2491,1.0,1
s2492,0.987,1
s2493,0.995,1
s2494,0.983,1
s2495,1.0,1
s2496,1.0,1
s2497,1.0,1
s2498,0.9890000000000001,1
s2499,1.0,1
s2500,1.0,1
s2501,1.0,1
s2502,1.0,1
s2503,0.998,1
s2504,0.998,1
s2505,1.0,1
s2506,1.0,1
s2507,1.0,1
s2508,0.867,1
s2509,1.0,1
s2510,1.0,1
s2511,0.75,1
s2512,0.621,1
s2513,0.93,1
s2514,1.0,1
s2515,1.0,1
s2516,0.992,1
s2517,0.995,1
s2518,0.701,1
s2519,0.995,1
s2520,0.982,1
s2521,0.642,1
s2522,0.631,1
s2523,1.0,1
s2524,1.0,1
s2525,1.0,1
s2526,0.782,1
s2527,0.691,1
s2528,0.7829999999999999,1
s2529,0.997,1
s2530,0.993,1
s2531,0.755,1
s2532,0.97,1
s2533,0.995,1
s2534,0.995,1
s2535,0.997,1
s2536,0.625,1
s2537,1.0,1
s2538,0.982,1
s2539,0.987,1
s2540,0.626,1
s2541,0.998,1
s2542,1.0,1
s2543,0.998,1
s2544,1.0,1
s2545,1.0,1
s2546,1.0,1
s2547,0.498,1
s2548,1.0,1
s2549,1.0,1
s2550,1.0,1
s2551,1.0,1
s2552,1.0,1
s2553,0.9940000000000001,1
s2554,0.912,1
s2555,0.968,1
s2556,0.993,1
s2557,1.0,1
s2558,0.992,1
s2559,1.0,1
s2560,1.0,1
s2561,1.0,1
s2562,1.0,1
s2563,0.998,1
s2564,0.998,1
s2565,1.0,1
s2566,0.9940000000000001,1
s2567,0.9740000000000001,1
s2568,0.81,1
s2569,1.0,1
s2570,1.0,1
s2571,1.0,1
s2572,0.998,1
s2573,0.998,1
s2574,0.998,1
s2575,1.0,1
s2576,0.997,1
s2577,0.696,1
s2578,0.68,1
s2579,0.9229999999999999,1
s2580,0.9209999999999999,1
s2581,1.0,1
s2582,0.985,1
s2583,1.0,1
s2584,0.998,1
s2585,0.997,1
s2586,0.997,1
s2587,0.997,1
s2588,0.997,1
s2589,0.983,1
s2590,1.0,1
s2591,0.9740000000000001,1
s2592,0.993,1
s2593,0.951,1
s2594,0.96,1
s2595,0.75,1
s2596,0.998,1
s2597,0.988,1
s2598,0.9640000000000001,1
s2599,1.0,1
s2600,0.7190000000000001,1
s2601,1.0,1
s2602,1.0,1
s2603,0.99,1
s2604,1.0,1
s2605,1.0,1
s2606,0.688,1
s2607,0.6,1
s2608,0.688,1
s2609,0.991,1
s2610,0.915,1
s2611,0.672,1
s2612,1.0,1
s2613,0.777,1
s2614,1.0,1
s2615,0.993,1
s2616,1.0,1
s2617,0.958,1
s2618,0.893,1
s2619,0.9940000000000001,1
s2620,1.0,1
s2621,0.997,1
s2622,0.997,1
s2623,1.0,1
s2624,0.997,1
s2625,0.9940000000000001,1
s2626,1.0,1
s2627,1.0,1
s2628,0.83,1
s2629,0.904,1
s2630,0.997,1
s2631,0.617,1
s2632,1.0,1
s2633,1.0,1
s2634,0.583,1
s2635,1.0,1
s2636,0.9890000000000001,1
s2637,1.0,1
s2638,0.997,1
s2639,0.997,1
s2640,0.884,1
s2641,1.0,1
s2642,0.925,1
s2643,0.995,1
s2644,1.0,1
s2645,1.0,1
s2646,1.0,1
s2647,1.0,1
s2648,0.802,1
s2649,0.97,1
s2650,0.965,1
s2651,0.965,1
s2652,0.992,1
s2653,1.0,1
s2654,1.0,1
s2655,1.0,1
s2656,0.845,1
s2657,1.0,1
s2658,0.804,1
s2659,0.965,1
s2660,0.965,1
s2661,0.626,1
s2662,0.995,1
s2663,0.616,1
s2664,0.6609999999999999,1
s2665,0.9990000000000001,1
s2666,0.995,1
s2667,0.995,1
s2668,0.995,1
s2669,1.0,1
s2670,0.897,1
s2671,1.0,1
s2672,0.892,1
s2673,0.9440000000000001,1
s2674,0.972,1
s2675,0.966,1
s2676,0.986,1
s2677,0.541,1
s2678,0.996,1
s2679,0.9890000000000001,1
s2680,0.996,1
s2681,0.997,1
s2682,1.0,1
s2683,0.976,1
s2684,0.9890000000000001,1
s2685,0.998,1
s2686,1.0,1
s2687,0.997,1
s2688,0.8859999999999999,1
s2689,0.965,1
s2690,0.938,1
s2691,1.0,1
s2692,0.9690000000000001,1
s2693,0.992,1
s2694,1.0,1
s2695,1.0,1
s2696,0.996,1
s2697,0.848,1
s2698,1.0,1
s2699,1.0,1
s2700,0.9890000000000001,1
s2701,1.0,1
s2702,0.991,1
s2703,0.998,1
s2704,0.995,1
s2705,1.0,1
s2706,1.0,1
s2707,0.996,1
s2708,1.0,1
s2709,0.971,1
s2710,1.0,1
s2711,0.996,1
s2712,1.0,1
s2713,0.997,1
